antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
micromotion/f4-5c-89-92-6c-8d/10;micromotion/f4-5c-89-92-6c-8d/1;illuminance/f4-5c-89-92-6c-8d/1;illuminance/f4-5c-89-92-6c-8d/10,micromotion/f4-5c-89-92-6c-8d/13,0.026902315862789482,0.11017760752220095,0.024899878112484765,0.9255663430420713,8.400675635070115,0.021935845313916066,11.95457040328871
micromotion/f4-5c-89-92-6c-8d/10;illuminance/f4-5c-89-92-6c-8d/1;illuminance/f4-5c-89-92-6c-8d/10;micromotion/f4-5c-89-92-6c-8d/13,micromotion/f4-5c-89-92-6c-8d/1,0.02550931568866446,0.05942016367752046,0.024899878112484765,0.9761092150170649,16.427238745327482,0.023384110398962783,39.369984577498215
illuminance/f4-5c-89-92-6c-8d/10;micromotion/f4-5c-89-92-6c-8d/1;illuminance/f4-5c-89-92-6c-8d/1;micromotion/f4-5c-89-92-6c-8d/13,micromotion/f4-5c-89-92-6c-8d/10,0.024899878112484765,0.06747344593418074,0.024899878112484765,1.0,14.820645161290322,0.023219797532894333,inf
micromotion/f4-5c-89-92-6c-8d/10;illuminance/f4-5c-89-92-6c-8d/1;illuminance/f4-5c-89-92-6c-8d/10,micromotion/f4-5c-89-92-6c-8d/13;micromotion/f4-5c-89-92-6c-8d/1,0.027555284694410587,0.047579662197457774,0.024899878112484765,0.9036334913112164,18.992011493505274,0.02358880697496993,9.883312685721458
illuminance/f4-5c-89-92-6c-8d/10;micromotion/f4-5c-89-92-6c-8d/1;illuminance/f4-5c-89-92-6c-8d/1,micromotion/f4-5c-89-92-6c-8d/10;micromotion/f4-5c-89-92-6c-8d/13,0.026902315862789482,0.06290266411283302,0.024899878112484765,0.9255663430420713,14.714262998174714,0.02320765077391038,12.589698990831957
illuminance/f4-5c-89-92-6c-8d/10;illuminance/f4-5c-89-92-6c-8d/1;micromotion/f4-5c-89-92-6c-8d/13,micromotion/f4-5c-89-92-6c-8d/10;micromotion/f4-5c-89-92-6c-8d/1,0.026728190841023854,0.04975622496952812,0.024899878112484765,0.9315960912052118,18.723206830416558,0.0235699842359703,13.891658996874057
illuminance/f4-5c-89-92-6c-8d/10;micromotion/f4-5c-89-92-6c-8d/1;micromotion/f4-5c-89-92-6c-8d/5,micromotion/f4-5c-89-92-6c-8d/13,0.023158627894828487,0.11017760752220095,0.023158627894828487,1.0,9.076254444883444,0.02060706567987938,inf
illuminance/f4-5c-89-92-6c-8d/10;micromotion/f4-5c-89-92-6c-8d/1;micromotion/f4-5c-89-92-6c-8d/5,micromotion/f4-5c-89-92-6c-8d/10,0.023158627894828487,0.06747344593418074,0.023158627894828487,1.0,14.820645161290322,0.021596035467656968,inf
illuminance/f4-5c-89-92-6c-8d/10;illuminance/f4-5c-89-92-6c-8d/1;micromotion/f4-5c-89-92-6c-8d/5,micromotion/f4-5c-89-92-6c-8d/1,0.02098206512275814,0.05942016367752046,0.02011144001393,0.95850622406639,16.130992658793488,0.018864682270043318,22.667974055371715
micromotion/f4-5c-89-92-6c-8d/10;micromotion/f4-5c-89-92-6c-8d/1;micromotion/f4-5c-89-92-6c-8d/5;illuminance/f4-5c-89-92-6c-8d/10,micromotion/f4-5c-89-92-6c-8d/13,0.023158627894828487,0.11017760752220095,0.023158627894828487,1.0,9.076254444883444,0.02060706567987938,inf
micromotion/f4-5c-89-92-6c-8d/5;micromotion/f4-5c-89-92-6c-8d/1;illuminance/f4-5c-89-92-6c-8d/10;micromotion/f4-5c-89-92-6c-8d/13,micromotion/f4-5c-89-92-6c-8d/10,0.023158627894828487,0.06747344593418074,0.023158627894828487,1.0,14.820645161290322,0.021596035467656968,inf
micromotion/f4-5c-89-92-6c-8d/5;micromotion/f4-5c-89-92-6c-8d/1;illuminance/f4-5c-89-92-6c-8d/10,micromotion/f4-5c-89-92-6c-8d/10;micromotion/f4-5c-89-92-6c-8d/13,0.023158627894828487,0.06290266411283302,0.023158627894828487,1.0,15.89757785467128,0.021701888503046007,inf
micromotion/f4-5c-89-92-6c-8d/5;micromotion/f4-5c-89-92-6c-8d/1;illuminance/f4-5c-89-92-6c-8d/1;illuminance/f4-5c-89-92-6c-8d/10,micromotion/f4-5c-89-92-6c-8d/13,0.02011144001393,0.11017760752220095,0.02011144001393,1.0,9.076254444883444,0.017895609669368935,inf
micromotion/f4-5c-89-92-6c-8d/5;illuminance/f4-5c-89-92-6c-8d/1;illuminance/f4-5c-89-92-6c-8d/10;micromotion/f4-5c-89-92-6c-8d/13,micromotion/f4-5c-89-92-6c-8d/1,0.02098206512275814,0.05942016367752046,0.02011144001393,0.95850622406639,16.130992658793488,0.018864682270043318,22.667974055371715
micromotion/f4-5c-89-92-6c-8d/5;illuminance/f4-5c-89-92-6c-8d/1;illuminance/f4-5c-89-92-6c-8d/10,micromotion/f4-5c-89-92-6c-8d/13;micromotion/f4-5c-89-92-6c-8d/1,0.02098206512275814,0.047579662197457774,0.02011144001393,0.95850622406639,20.14529275320504,0.01911312044318411,22.953330141041224
micromotion/f4-5c-89-92-6c-8d/5;micromotion/f4-5c-89-92-6c-8d/1;illuminance/f4-5c-89-92-6c-8d/1;illuminance/f4-5c-89-92-6c-8d/10,micromotion/f4-5c-89-92-6c-8d/10,0.02011144001393,0.06747344593418074,0.02011144001393,1.0,14.820645161290322,0.018754451853491574,inf
micromotion/f4-5c-89-92-6c-8d/5;illuminance/f4-5c-89-92-6c-8d/1;illuminance/f4-5c-89-92-6c-8d/10;micromotion/f4-5c-89-92-6c-8d/10,micromotion/f4-5c-89-92-6c-8d/1,0.0207208775901097,0.05942016367752046,0.02011144001393,0.9705882352941175,16.33432449903038,0.018880202075983815,31.979714434964176
micromotion/f4-5c-89-92-6c-8d/5;illuminance/f4-5c-89-92-6c-8d/1;illuminance/f4-5c-89-92-6c-8d/10,micromotion/f4-5c-89-92-6c-8d/10;micromotion/f4-5c-89-92-6c-8d/1,0.02098206512275814,0.04975622496952812,0.02011144001393,0.95850622406639,19.264046351052592,0.019067451661356757,22.90087497823433
micromotion/f4-5c-89-92-6c-8d/10;micromotion/f4-5c-89-92-6c-8d/1;illuminance/f4-5c-89-92-6c-8d/1;micromotion/f4-5c-89-92-6c-8d/5;illuminance/f4-5c-89-92-6c-8d/10,micromotion/f4-5c-89-92-6c-8d/13,0.02011144001393,0.11017760752220095,0.02011144001393,1.0,9.076254444883444,0.017895609669368935,inf
micromotion/f4-5c-89-92-6c-8d/10;micromotion/f4-5c-89-92-6c-8d/5;illuminance/f4-5c-89-92-6c-8d/1;illuminance/f4-5c-89-92-6c-8d/10;micromotion/f4-5c-89-92-6c-8d/13,micromotion/f4-5c-89-92-6c-8d/1,0.0207208775901097,0.05942016367752046,0.02011144001393,0.9705882352941175,16.33432449903038,0.018880202075983815,31.979714434964176
micromotion/f4-5c-89-92-6c-8d/5;micromotion/f4-5c-89-92-6c-8d/1;illuminance/f4-5c-89-92-6c-8d/1;illuminance/f4-5c-89-92-6c-8d/10;micromotion/f4-5c-89-92-6c-8d/13,micromotion/f4-5c-89-92-6c-8d/10,0.02011144001393,0.06747344593418074,0.02011144001393,1.0,14.820645161290322,0.018754451853491574,inf
